rank,streamer,start_month,avg_viewers,count,gender,nationality,birth_year,avg_followers_gained,avg_peak_viewers,avg_stream_length,avg_views_per_hour
89,benjyfishy,Feb-19,141.84,25,Male,British,2004,236.8,284.24,157.36,687.92
89,benjyfishy,Jan-19,24.88461539,26,Male,British,2004,22.96153846,38.65384615,166.4615385,98.88461539
89,benjyfishy,Dec-18,10,6,Male,British,2004,12.16666667,16.16666667,172.8333333,28.83333333
89,benjyfishy,Nov-18,12,1,Male,British,2004,15,22,90,33
89,benjyfishy,Jul-18,4,2,Male,British,2004,1,9,82.5,10.5
89,benjyfishy,Jun-18,2,2,Male,British,2004,0.5,3,52.5,8
89,benjyfishy,May-18,2.15,20,Male,British,2004,1.1,4.35,92.25,5.5
89,benjyfishy,Apr-18,1.121212121,33,Male,British,2004,0.303030303,2.181818182,47.27272727,4.242424242
89,benjyfishy,Mar-18,1,6,Male,British,2004,2.333333333,2.166666667,47.5,13.83333333
89,benjyfishy,Aug-17,0,1,Male,British,2004,0,1,15,2
90,kamet0,Mar-21,8443.555556,36,Male,French,1995,329.5833333,15036.38889,322.8055556,10968.16667
90,kamet0,Feb-21,8296.921569,51,Male,French,1995,459.1568627,16357.37255,355.745098,15790.5098
90,kamet0,Jan-21,9998.516667,60,Male,French,1995,745.4666667,15895.35,349.6166667,14311.81667
90,kamet0,Dec-20,5945.175439,57,Male,French,1995,415.6491228,9045.122807,362.6666667,9616.070175
90,kamet0,Nov-20,5933.056604,53,Male,French,1995,483.8301887,8964.132075,369.6415094,8769.90566
90,kamet0,Oct-20,6177.117647,34,Male,French,1995,1258.352941,9342.529412,466.9705882,10495.32353
90,kamet0,Sep-20,5581.09375,32,Male,French,1995,412.375,8825.0625,330.5,7425.625
90,kamet0,Aug-20,6368.793103,29,Male,French,1995,518.4482759,8898.241379,329.137931,7720.448276
90,kamet0,Jul-20,6010.272727,33,Male,French,1995,687.5454545,9244.69697,313.6060606,7495.363636
90,kamet0,Jun-20,7486.875,32,Male,French,1995,590.3125,10540.0625,310.96875,9192.34375
90,kamet0,May-20,5849.268293,41,Male,French,1995,705.5853659,9053.853659,368.5365854,7267.853659
90,kamet0,Apr-20,5339.357143,42,Male,French,1995,730.1904762,9869.214286,375.4047619,6015.380952
90,kamet0,Mar-20,3301.566667,30,Male,French,1995,447.0333333,5201.2,416.3,3754.266667
90,kamet0,Feb-20,2875.24,25,Male,French,1995,444.4,4255.12,333.48,3204.28
90,kamet0,Jan-20,3152.5,28,Male,French,1995,277.7857143,4560.035714,340.7142857,3503.071429
90,kamet0,Dec-19,2607.918919,37,Male,French,1995,105.4054054,4115.459459,264.3513514,3151.243243
90,kamet0,Nov-19,4592.5,32,Male,French,1995,277.78125,6117.1875,263.03125,5189.125
90,kamet0,Oct-19,2197.896552,29,Male,French,1995,101.9310345,3248.137931,256.2758621,3175.758621
90,kamet0,Sep-19,2885.333333,30,Male,French,1995,852.7333333,6213.533333,360.0333333,6353.433333
90,kamet0,Aug-19,3907.774194,31,Male,French,1995,228.9354839,5511.967742,254.516129,5025.225806
90,kamet0,Jul-19,4834.9,20,Male,French,1995,287.8,7007.8,303.15,6054.65
90,kamet0,Jun-19,10724.66667,30,Male,French,1995,740.2666667,13513.1,241.5,11306.03333
90,kamet0,May-19,4119.041667,24,Male,French,1995,218.5833333,5848.75,290.9166667,5164.875
90,kamet0,Apr-19,8535.086957,23,Male,French,1995,920.826087,12545.3913,345.7391304,7752.913043
90,kamet0,Mar-19,7051.965517,29,Male,French,1995,808.6206897,10561.65517,279.862069,5857.896552
90,kamet0,Feb-19,5743,26,Male,French,1995,703.7692308,8207.230769,273.6923077,6047.576923
90,kamet0,Jan-19,5813.689655,29,Male,French,1995,796.4827586,8865.482759,364.1724138,5236.551724
90,kamet0,Dec-18,3597.92,25,Male,French,1995,182.88,5429.36,351.32,3169.64
90,kamet0,Nov-18,3237.954545,22,Male,French,1995,453.8636364,4957.818182,390,3098.772727
90,kamet0,Oct-18,2592.321429,28,Male,French,1995,85.10714286,3642.035714,298.3928571,2609.178571
90,kamet0,Sep-18,3455.1,20,Male,French,1995,119.2,4511.35,321.75,3217.55
90,kamet0,Aug-18,3289.740741,27,Male,French,1995,198.2592593,4582.851852,341.1111111,2990.518519
90,kamet0,Jul-18,3619,29,Male,French,1995,153.3793103,4938.793103,349.6551724,3177.310345
90,kamet0,Jun-18,3004.777778,27,Male,French,1995,107.4074074,4340.592593,372.7777778,2331.444444
90,kamet0,May-18,1447.241379,29,Male,French,1995,49.34482759,2019.931034,280.862069,2259.862069
90,kamet0,Apr-18,1850.928571,28,Male,French,1995,72.25,2577.642857,205.7142857,3678.107143
90,kamet0,Mar-18,2261.68,25,Male,French,1995,84.32,3182,278.4,2901.28
90,kamet0,Feb-18,2796,18,Male,French,1995,109.6111111,3570.333333,224.1666667,3247.222222
90,kamet0,Jan-18,2573,15,Male,French,1995,111.2666667,3695.133333,370,2559.266667
90,kamet0,Dec-17,3608.363636,22,Male,French,1995,106.4545455,4976.5,387.2727273,3491.863636
90,kamet0,Nov-17,4204.8,25,Male,French,1995,124.32,5699.88,360.6,3374.96
90,kamet0,Oct-17,3717.346154,26,Male,French,1995,108.4230769,4807.846154,308.0769231,3406.269231
90,kamet0,Sep-17,4334.130435,23,Male,French,1995,149.5652174,5730.086957,335.8695652,3197.043478
90,kamet0,Aug-17,4124.555556,18,Male,French,1995,238,5459,280.8333333,3604.555556
90,kamet0,Jul-17,4562.357143,28,Male,French,1995,391.7142857,6071.5,312.8571429,3460.678571
90,kamet0,Jun-17,3602.052632,19,Male,French,1995,395.4736842,5020.473684,271.5789474,4012.789474
90,kamet0,May-17,1850.333333,3,Male,French,1995,87.66666667,2242.666667,70,2058
90,kamet0,Apr-17,1706.5,2,Male,French,1995,88.5,2165.5,202.5,1606.5
90,kamet0,Mar-17,1580.25,12,Male,French,1995,263.5,2369.833333,262.5,1837.416667
90,kamet0,Feb-17,2861.428571,7,Male,French,1995,396.8571429,4359,145.7142857,3916.857143
90,kamet0,Jan-17,1576.25,8,Male,French,1995,140.625,1973,247.5,2317.125
90,kamet0,Dec-16,2235.692308,13,Male,French,1995,187.3846154,3046.769231,219.2307692,2543.153846
90,kamet0,Nov-16,1766.083333,24,Male,French,1995,96.79166667,2237.916667,146.25,1443.875
90,kamet0,Oct-16,690,1,Male,French,1995,44,901,150,805
90,kamet0,Sep-16,1390.25,4,Male,French,1995,100.25,1901.25,82.5,1736.5
90,kamet0,Aug-16,1400.933333,15,Male,French,1995,138.6666667,1789.666667,128,1914.666667
90,kamet0,Jul-16,1207.9375,16,Male,French,1995,118.25,1484.4375,139.6875,1302.0625
90,kamet0,Jun-16,482.3846154,13,Male,French,1995,118.0769231,646.3076923,139.6153846,667.6153846
90,kamet0,May-16,821.25,4,Male,French,1995,532.75,1076,202.5,1111.25
90,kamet0,Dec-15,0,1,Male,French,1995,0,0,0,0
90,kamet0,Nov-15,197.3333333,18,Male,French,1995,62.11111111,323.5,149.1666667,150.2222222
90,kamet0,Oct-15,79.66666667,9,Male,French,1995,28.55555556,113,83.33333333,48.88888889
90,kamet0,Sep-15,115.4545455,11,Male,French,1995,21.63636364,150.7272727,55.90909091,201.2727273
90,kamet0,Aug-15,102.4285714,14,Male,French,1995,45.35714286,156.4285714,100.7142857,135.8571429
90,kamet0,Jul-15,177.5,6,Male,French,1995,28.16666667,198.8333333,115,112.6666667
91,yassuo,Mar-21,7180.384615,13,Male,American,1999,639.3846154,10096.76923,377.6923077,11958.15385
91,yassuo,Feb-21,8141.928571,28,Male,American,1999,755.8571429,11704.82143,339.3571429,13712.78571
91,yassuo,Jan-21,7965.034483,29,Male,American,1999,959.2758621,11401.44828,408.5172414,13721.17241
91,yassuo,Dec-20,4249.304348,23,Male,American,1999,584.6086957,6509.26087,336.6086957,8421.217391
91,yassuo,Nov-20,2727.029412,34,Male,American,1999,289.4411765,3917.264706,352,6011.5
91,yassuo,Oct-20,4416.266667,15,Male,American,1999,487.0666667,6837.133333,415.2,8494.6
91,yassuo,Sep-20,7052.821429,28,Male,American,1999,635.2142857,10737.85714,301.7142857,26123.75
91,yassuo,Aug-20,7046.411765,34,Male,American,1999,542.4117647,10206.64706,280.3235294,15888.97059
91,yassuo,Jul-20,8270.545455,33,Male,American,1999,801.7575758,11108.30303,269.8484848,12641.36364
91,yassuo,Jun-20,7774.130435,23,Male,American,1999,2922.565217,11170.6087,350.6521739,12108.30435
91,yassuo,May-20,8193.625,24,Male,American,1999,794.8333333,11224,374.7916667,13116.45833
91,yassuo,Apr-20,16533.70833,24,Male,American,1999,12428.125,23587.125,736.125,23283.41667
91,yassuo,Mar-20,5346.111111,27,Male,American,1999,646.4074074,8129.481481,327.3333333,9478.962963
91,yassuo,Feb-20,8853.083333,24,Male,American,1999,631.7916667,12969.20833,267.0416667,13393.29167
91,yassuo,Jan-20,11512.19048,21,Male,American,1999,1393.047619,15612.47619,351.8095238,16729.2381
91,yassuo,Dec-19,9363.375,16,Male,American,1999,1400,13158.8125,359.5625,14834.6875
91,yassuo,Nov-19,12870.47826,23,Male,American,1999,1712,18218.69565,309.8695652,19101.52174
91,yassuo,Oct-19,12552.79167,24,Male,American,1999,1674.291667,16699.375,347.5,17411.5
91,yassuo,Sep-19,9406.304348,23,Male,American,1999,1004,12789.52174,285.3043478,16090.04348
91,yassuo,Aug-19,8635.818182,22,Male,American,1999,1261.545455,12111.95455,347,14592.86364
91,yassuo,Jul-19,7087,24,Male,American,1999,735.625,10053.16667,333.875,13212.25
91,yassuo,Jun-19,8990.222222,27,Male,American,1999,1079.481481,12611.66667,286.4074074,15523.07407
91,yassuo,May-19,9099.925926,27,Male,American,1999,789.1851852,12600.40741,302.8888889,14453.85185
91,yassuo,Apr-19,12620.77778,18,Male,American,1999,1405.777778,17687.44444,370.7222222,19657.72222
91,yassuo,Mar-19,19829.69231,26,Male,American,1999,3251.346154,27319.26923,467.9230769,27551.34615
91,yassuo,Feb-19,7316.157895,19,Male,American,1999,1306.263158,10575.21053,399.0526316,12476.52632
91,yassuo,Jan-19,15440.70833,24,Male,American,1999,2617.666667,23845.20833,409.7083333,25187.75
91,yassuo,Dec-18,8410.47619,21,Male,American,1999,2119.714286,12101.7619,383.6190476,13487.04762
91,yassuo,Nov-18,8349.666667,30,Male,American,1999,1263.1,12284.06667,252,10938.06667
91,yassuo,Oct-18,5470.3,20,Male,American,1999,880.6,7391.55,252.75,10507.2
91,yassuo,Sep-18,4590.090909,33,Male,American,1999,776.6060606,6182.727273,221.8181818,8834.090909
91,yassuo,Aug-18,4654.586207,29,Male,American,1999,1374.517241,6342.37931,376.0344828,8819.344828
91,yassuo,Jul-18,3183.214286,28,Male,American,1999,814.5357143,4659.964286,283.3928571,6330.642857
91,yassuo,Jun-18,2618.090909,22,Male,American,1999,564.0909091,3865.954545,272.7272727,5494.409091
91,yassuo,May-18,2852.75,20,Male,American,1999,594.4,4127.9,279,5882.55
91,yassuo,Apr-18,3934.2,15,Male,American,1999,1091.6,5796.933333,362,7387.6
91,yassuo,Mar-18,2908.96875,32,Male,American,1999,527.625,4285.78125,213.28125,6346.9375
91,yassuo,Feb-18,3774.421053,19,Male,American,1999,1069.736842,5460.052632,274.7368421,8072.368421
91,yassuo,Jan-18,5021.266667,30,Male,American,1999,1645.3,8138.833333,326,8047.633333
91,yassuo,Dec-17,4391.368421,19,Male,American,1999,1379.368421,6571.789474,333.9473684,6795.368421
91,yassuo,Nov-17,2843.521739,23,Male,American,1999,813.2173913,4550.608696,324.1304348,4732.695652
91,yassuo,Oct-17,2277.941176,17,Male,American,1999,582.8823529,3471.764706,321.1764706,3738.294118
91,yassuo,Sep-17,2976,17,Male,American,1999,1055.823529,4536.235294,343.2352941,4920.235294
91,yassuo,Aug-17,2360.578947,19,Male,American,1999,824.7894737,3478,277.8947368,4369.157895
91,yassuo,Jul-17,2661.5,26,Male,American,1999,1364.346154,4217.038462,313.2692308,4767.769231
91,yassuo,Jun-17,1818,21,Male,American,1999,628.5714286,2734.142857,240,3505.47619
91,yassuo,May-17,1650.333333,24,Male,American,1999,427.4583333,2838.125,241.875,3289.75
91,yassuo,Apr-17,1308.708333,24,Male,American,1999,286.2083333,1923.5,165.625,2023.875
91,yassuo,Mar-17,1186.518519,27,Male,American,1999,215.6666667,1673.888889,216.1111111,2148.222222
91,yassuo,Feb-17,2032.333333,24,Male,American,1999,449.5416667,3032.833333,263.75,2899.75
91,yassuo,Jan-17,2647.615385,26,Male,American,1999,1123.153846,3974.538462,255,3380.807692
91,yassuo,Dec-16,1257.5,26,Male,American,1999,634.9230769,1901.076923,249.8076923,2414.961538
91,yassuo,Nov-16,162,23,Male,American,1999,89.95652174,289.3478261,142.173913,304.5217391
91,yassuo,Oct-16,33.38461539,13,Male,American,1999,8.307692308,50.23076923,128.0769231,59.07692308
91,yassuo,Sep-16,31.3,10,Male,American,1999,11.1,52.5,111,65.8
91,yassuo,Aug-16,31.46875,32,Male,American,1999,14.5,47.90625,107.8125,46.03125
91,yassuo,Jul-16,11.33333333,24,Male,American,1999,3,18.29166667,94.375,17.91666667
91,yassuo,Jun-16,16,22,Male,American,1999,3.727272727,23.13636364,89.31818182,32.04545455
91,yassuo,May-16,21.66666667,15,Male,American,1999,11.33333333,31.8,201,24.8
91,yassuo,Apr-16,6.194444444,36,Male,American,1999,5.916666667,8.583333333,34.58333333,7.694444444
92,saddummy,Mar-21,5483.615385,13,Female,South Korean,1988,112.3846154,7359.615385,683.0769231,8129.769231
92,saddummy,Feb-21,6244.28,25,Female,South Korean,1988,246.92,9004.56,650,12567.68
92,saddummy,Jan-21,5796.592593,27,Female,South Korean,1988,221.037037,7972.555556,703.2222222,10838.44444
92,saddummy,Dec-20,6238.692308,26,Female,South Korean,1988,264.1538462,8635.730769,699.6538462,11569.23077
92,saddummy,Nov-20,5435.041667,24,Female,South Korean,1988,155.5,7847.458333,704.7083333,8292.416667
92,saddummy,Oct-20,6363.884615,26,Female,South Korean,1988,252.2307692,9607.153846,709.6153846,10465.73077
92,saddummy,Sep-20,5290.740741,27,Female,South Korean,1988,196.1851852,7936.925926,620.2222222,8494.444444
92,saddummy,Aug-20,6260.583333,24,Female,South Korean,1988,408.7916667,9134.375,702.2916667,10784.41667
92,saddummy,Jul-20,6541.142857,28,Female,South Korean,1988,288.3928571,9654.285714,629.7142857,11217.64286
92,saddummy,Jun-20,5623.653846,26,Female,South Korean,1988,191.1538462,8087.615385,616.7692308,8912.5
92,saddummy,May-20,6207.931034,29,Female,South Korean,1988,241.0689655,8934.206897,624.3793103,9549.241379
92,saddummy,Apr-20,6391.333333,9,Female,South Korean,1988,305.6666667,9872.666667,667.4444444,9383.333333
92,saddummy,Mar-20,6499,18,Female,South Korean,1988,155,8963.888889,765.9444444,8463.388889
92,saddummy,Feb-20,7891.363636,22,Female,South Korean,1988,417.0454545,10736.81818,602.5,10727.86364
92,saddummy,Jan-20,6557.296296,27,Female,South Korean,1988,384.3703704,8660.074074,650.5925926,7801
92,saddummy,Dec-19,6753,27,Female,South Korean,1988,363.6296296,9463.777778,572.4814815,7866.666667
92,saddummy,Nov-19,6025.111111,27,Female,South Korean,1988,317.2962963,8555.62963,527.1481481,8654.666667
92,saddummy,Oct-19,6221.2,25,Female,South Korean,1988,309.68,8608,554.36,8977.52
92,saddummy,Sep-19,8030.607143,28,Female,South Korean,1988,607.5357143,11500.82143,617.8928571,11569.21429
92,saddummy,Aug-19,6095.724138,29,Female,South Korean,1988,470.3793103,9004.758621,586.2068966,9649.344828
92,saddummy,Jul-19,6372.117647,17,Female,South Korean,1988,286,9034.294118,597.6470588,8877.117647
92,saddummy,Jun-19,6368.821429,28,Female,South Korean,1988,380.8928571,9873.928571,604.8214286,9759.321429
92,saddummy,May-19,6122.185185,27,Female,South Korean,1988,419.7777778,8855.62963,604.4814815,7984.703704
92,saddummy,Apr-19,6014.076923,26,Female,South Korean,1988,515.9615385,8468.923077,726.8846154,6974.230769
92,saddummy,Mar-19,6962.769231,26,Female,South Korean,1988,673.3846154,9894.230769,679.6153846,9118.307692
92,saddummy,Feb-19,8703.136364,22,Female,South Korean,1988,948.1818182,12713.59091,627.8181818,10999.63636
92,saddummy,Jan-19,7045,27,Female,South Korean,1988,854.6666667,10626.81481,681.2962963,8759.111111
92,saddummy,Dec-18,5272,31,Female,South Korean,1988,432.6129032,7280.548387,483.7096774,6382.387097
92,saddummy,Nov-18,5396.533333,30,Female,South Korean,1988,353.9,7472.566667,433,5854.333333
92,saddummy,Oct-18,5803.448276,29,Female,South Korean,1988,437.4137931,8578.137931,625.3448276,7293.724138
92,saddummy,Sep-18,5193.291667,24,Female,South Korean,1988,391.5,7520.083333,628.125,5658.875
92,saddummy,Aug-18,4758.5,26,Female,South Korean,1988,478.1923077,6745.307692,654.2307692,5584.076923
92,saddummy,Jul-18,4983.16,25,Female,South Korean,1988,415.04,7345.88,733.2,5015.16
92,saddummy,Jun-18,4286.818182,22,Female,South Korean,1988,232.3636364,6385.318182,540.6818182,5306.681818
92,saddummy,May-18,4914.84,25,Female,South Korean,1988,350.12,7478.8,632.4,5446.36
92,saddummy,Apr-18,4562.956522,23,Female,South Korean,1988,396.5652174,7055.521739,665.8695652,5808.086957
92,saddummy,Mar-18,4943.5,24,Female,South Korean,1988,440.0833333,7284.833333,697.5,5911.333333
92,saddummy,Feb-18,4772.64,25,Female,South Korean,1988,459.44,6943.32,589.8,5492.12
92,saddummy,Jan-18,4909.88,25,Female,South Korean,1988,750.44,7263.72,651,4932.48
92,saddummy,Dec-17,4053.566667,30,Female,South Korean,1988,504.2666667,6242.566667,445.5,7413.366667
92,saddummy,Nov-17,3763.769231,26,Female,South Korean,1988,549.2692308,6154.423077,456.3461538,9335.115385
92,saddummy,Oct-17,3538.384615,26,Female,South Korean,1988,434.4230769,5635,494.4230769,4632.730769
92,saddummy,Sep-17,3000.72,25,Female,South Korean,1988,336.92,4590.8,484.8,3728.28
92,saddummy,Aug-17,2862.5,26,Female,South Korean,1988,400.0769231,4529,474.8076923,3261.769231
92,saddummy,Jul-17,2268.242424,33,Female,South Korean,1988,373.5454545,3417.69697,422.2727273,4219.515152
92,saddummy,Jun-17,2052.714286,28,Female,South Korean,1988,319.0357143,3186.571429,453.75,2922.107143
92,saddummy,May-17,1941.230769,26,Female,South Korean,1988,457,2962.884615,480,2706.961538
92,saddummy,Apr-17,1160.107143,28,Female,South Korean,1988,220.5357143,1870.928571,387.8571429,1678.892857
92,saddummy,Mar-17,953.5151515,33,Female,South Korean,1988,169.9393939,1484.060606,397.2727273,1619.454545
92,saddummy,Feb-17,848.88,25,Female,South Korean,1988,321.52,1503.72,527.4,1431.76
92,saddummy,Jan-17,691.28,25,Female,South Korean,1988,167.48,1050.48,452.4,1125.48
92,saddummy,Dec-16,559.6551724,29,Female,South Korean,1988,141.9655172,838.8965517,366.2068966,845.8275862
92,saddummy,Nov-16,530,14,Female,South Korean,1988,332.1428571,790.8571429,366.4285714,856
93,tsm_imperialhal,Mar-21,18185.28571,14,Male,American,1999,2510.785714,25859.28571,397.6428571,18042.14286
93,tsm_imperialhal,Feb-21,16164.96,25,Male,American,1999,2434.96,21856.44,410.88,16590.96
93,tsm_imperialhal,Jan-21,11272.64516,31,Male,American,1999,1468.580645,15131.32258,371.0645161,11606.3871
93,tsm_imperialhal,Dec-20,8540.766667,30,Male,American,1999,1546.466667,11594.3,454.3,9556.7
93,tsm_imperialhal,Nov-20,8307.433333,30,Male,American,1999,1579.166667,11601.5,405.5333333,9898.8
93,tsm_imperialhal,Oct-20,8153.878788,33,Male,American,1999,932.7878788,11381.09091,372,8785.272727
93,tsm_imperialhal,Sep-20,6873.516129,31,Male,American,1999,1126.774194,9430.064516,442.2580645,7173.354839
93,tsm_imperialhal,Aug-20,6294.135135,37,Male,American,1999,1066.243243,8559.432432,326.1081081,8072.459459
93,tsm_imperialhal,Jul-20,7096.714286,35,Male,American,1999,838.3714286,9715.628571,333.6285714,6753.228571
93,tsm_imperialhal,Jun-20,7177.384615,39,Male,American,1999,862.6923077,9783.923077,294.3076923,6910.435897
93,tsm_imperialhal,May-20,6625.857143,28,Male,American,1999,1410.214286,9618.571429,429.5,6317
93,tsm_imperialhal,Apr-20,4664.310345,29,Male,American,1999,1229.827586,7298.965517,438.2413793,4779.758621
93,tsm_imperialhal,Mar-20,3323.925926,27,Male,American,1999,965.1481481,5002.740741,419.3703704,3756.111111
93,tsm_imperialhal,Feb-20,3185.708333,24,Male,American,1999,1203.916667,4735.375,411.5416667,3238.708333
93,tsm_imperialhal,Jan-20,1865.464286,28,Male,American,1999,487.1071429,2675.857143,304.6785714,2032.535714
93,tsm_imperialhal,Dec-19,1426.310345,29,Male,American,1999,417.3793103,2033.068966,276.9310345,1651.896552
93,tsm_imperialhal,Nov-19,955.9666667,30,Male,American,1999,251.4333333,1375.5,265,1127.733333
93,tsm_imperialhal,Oct-19,750.0857143,35,Male,American,1999,249.1428571,1134.2,336.2857143,903.9428571
93,tsm_imperialhal,Sep-19,387.7333333,15,Male,American,1999,150.8,636.0666667,251,623.6666667
93,tsm_imperialhal,Aug-19,335.3076923,26,Male,American,1999,225.3846154,584.2692308,300.7692308,535.5
93,tsm_imperialhal,Jul-19,93.63888889,36,Male,American,1999,23.83333333,264.3611111,178.3055556,177.1666667
93,tsm_imperialhal,Jun-19,113.5806452,31,Male,American,1999,27.22580645,274.8387097,227.8064516,186.5483871
93,tsm_imperialhal,May-19,90.51724138,29,Male,American,1999,21.5862069,214.1034483,194.7931034,182.6206897
93,tsm_imperialhal,Apr-19,79.92682927,41,Male,American,1999,17.02439024,153.2439024,217.0243902,113.9268293
93,tsm_imperialhal,Mar-19,53,47,Male,American,1999,17.08510638,95.70212766,226.3617021,109.3191489
93,tsm_imperialhal,Feb-19,10.57142857,21,Male,American,1999,5.857142857,18.66666667,232.5714286,23.61904762
93,tsm_imperialhal,Jan-19,3.5,4,Male,American,1999,1.5,7.25,164.75,15
93,tsm_imperialhal,Dec-18,7,2,Male,American,1999,6,13.5,301,23.5
93,tsm_imperialhal,Nov-18,15.33333333,3,Male,American,1999,3.333333333,26.33333333,170,43.66666667
93,tsm_imperialhal,Oct-18,14.5,2,Male,American,1999,2,26.5,112.5,72.5
93,tsm_imperialhal,Sep-18,4.666666667,3,Male,American,1999,0,8,95,20
93,tsm_imperialhal,Aug-18,6.666666667,6,Male,American,1999,2.5,11.5,165,17
93,tsm_imperialhal,Jun-18,10,1,Male,American,1999,7,18,60,44
93,tsm_imperialhal,May-18,4,1,Male,American,1999,1,7,30,13
93,tsm_imperialhal,Feb-18,7.5,2,Male,American,1999,2.5,9,37.5,20
93,tsm_imperialhal,Jan-18,6,2,Male,American,1999,1,11.5,75,5
93,tsm_imperialhal,Dec-17,9.444444444,9,Male,American,1999,3,12.11111111,41.66666667,40.33333333
93,tsm_imperialhal,Nov-17,7,1,Male,American,1999,8,17,180,20
93,tsm_imperialhal,Oct-17,6.6,5,Male,American,1999,4.6,10.4,33,15.4
93,tsm_imperialhal,Sep-17,3,2,Male,American,1999,5.5,6,30,40.5
94,nickeh30,Mar-21,10894.53333,15,Male,Canadian,1995,5703.2,15100.46667,336.6666667,16876.2
94,nickeh30,Feb-21,9791.583333,24,Male,Canadian,1995,5679.708333,13469.125,332.0833333,15208.91667
94,nickeh30,Jan-21,9704.714286,28,Male,Canadian,1995,6523.428571,12573.35714,361.6428571,16550.10714
94,nickeh30,Dec-20,10438.64,25,Male,Canadian,1995,6418.88,14200.2,346.76,18224.88
94,nickeh30,Nov-20,8471.846154,26,Male,Canadian,1995,4872.692308,12395.61538,373.5769231,14151.34615
94,nickeh30,Oct-20,8550.071429,28,Male,Canadian,1995,4031.964286,12234.17857,334.4285714,13861.42857
94,nickeh30,Sep-20,7722.44,25,Male,Canadian,1995,3350.36,10207.56,301.04,16200.08
94,nickeh30,Aug-20,11762.77419,31,Male,Canadian,1995,5434.967742,16075.45161,326.5483871,50034.19355
94,nickeh30,Jul-20,9397.030303,33,Male,Canadian,1995,3290.30303,12293.54545,272.9393939,9574.575758
94,nickeh30,Jun-20,12846.44118,34,Male,Canadian,1995,4094.411765,17186.44118,267.1764706,14858.26471
94,nickeh30,May-20,14162.85714,35,Male,Canadian,1995,4747.028571,18741.82857,297.4285714,18457.25714
94,nickeh30,Apr-20,11857.34483,29,Male,Canadian,1995,4874.586207,17435.37931,380.0344828,10921.7931
94,nickeh30,Mar-20,5577.833333,30,Male,Canadian,1995,1625.6,7948.266667,346.4333333,5000.666667
94,nickeh30,Feb-20,5830.269231,26,Male,Canadian,1995,1921.807692,7951.5,356.9615385,10333.69231
94,nickeh30,Jan-20,6862.555556,27,Male,Canadian,1995,1850.259259,9721.777778,322.962963,16399
94,nickeh30,Dec-19,7305.121212,33,Male,Canadian,1995,1545.545455,11120.48485,351.4848485,13920.90909
94,nickeh30,Nov-19,8177.733333,30,Male,Canadian,1995,1608.466667,11247.46667,319.3333333,18594.4
94,nickeh30,Oct-19,10028.21875,32,Male,Canadian,1995,3204.40625,14722.03125,353.46875,28916.625
94,nickeh30,Sep-19,11875.1,30,Male,Canadian,1995,8094.033333,16046.26667,368.2666667,32493.2
94,nickeh30,Jun-17,25,1,Male,Canadian,1995,8,31,60,26
94,nickeh30,May-17,24,5,Male,Canadian,1995,11.8,33.8,144,25.8
95,lvpes,Mar-21,12531,16,N/A,N/A,,442.75,25388.25,373.875,34307.375
95,lvpes,Feb-21,11830.32,25,N/A,N/A,,582,24920.52,397.56,40913.08
95,lvpes,Jan-21,13420.23529,17,N/A,N/A,,990.2941176,26999.82353,449.6470588,45478.58824
95,lvpes,Dec-20,3792.875,8,N/A,N/A,,560.125,5875.875,392.75,30228.5
95,lvpes,Nov-20,4080.916667,12,N/A,N/A,,99.25,9436.5,323.3333333,22621.08333
95,lvpes,Oct-20,26048.13636,22,N/A,N/A,,1445.545455,41811.90909,434.2272727,42294.31818
95,lvpes,Sep-20,17665.95652,23,N/A,N/A,,1421.086957,27922.08696,313.9565217,34468.56522
95,lvpes,Aug-20,12150.54839,31,N/A,N/A,,620.5483871,20895.51613,346.483871,28265.64516
95,lvpes,Jul-20,7327.666667,33,N/A,N/A,,447.3030303,12910.84848,449.8181818,21417.0303
95,lvpes,Jun-20,14024.33333,18,N/A,N/A,,1254.222222,24896.11111,413.7777778,35808.88889
95,lvpes,May-20,6464.428571,14,N/A,N/A,,293.0714286,9876,311.0714286,21801.14286
95,lvpes,Apr-20,15990.40909,22,N/A,N/A,,645,25534.04545,318.7727273,55077.86364
95,lvpes,Mar-20,9980.318182,22,N/A,N/A,,201.9545455,19015.13636,346.8181818,41998.13636
95,lvpes,Feb-20,10061.5,26,N/A,N/A,,165.0384615,19101.80769,357.0384615,34581.65385
95,lvpes,Jan-20,10542.36364,11,N/A,N/A,,506.2727273,16104.81818,366.5454545,28856.54545
95,lvpes,Dec-19,5342.6,5,N/A,N/A,,329.2,11178,499.4,19514.6
95,lvpes,Nov-19,23039.75,16,N/A,N/A,,1276.5,38826.6875,336.625,35149.4375
95,lvpes,Oct-19,23564.45455,22,N/A,N/A,,2064.727273,51920.31818,462.9545455,37284.54545
95,lvpes,Sep-19,12767.5,6,N/A,N/A,,1189.833333,34748.66667,503,24164.16667
95,lvpes,Aug-19,7330.7,20,N/A,N/A,,349.2,16463.55,503.85,18148.3
95,lvpes,Jul-19,4992.666667,18,N/A,N/A,,358.6111111,13407.55556,535.7777778,19533.77778
95,lvpes,Jun-19,8765.117647,17,N/A,N/A,,493.2352941,19095.17647,493.5882353,34966.64706
95,lvpes,May-19,8716.266667,15,N/A,N/A,,621.8666667,21088.46667,577.4,23231.8
